name,expression,index,module_id,module_index,comment,external_requirement/0/name,external_requirement/0/bx_offset,external_requirement/1/name,external_requirement/1/bx_offset,cut/0/name,cut/0/object,cut/0/type,cut/0/minimum,cut/0/maximum,cut/0/data,cut/0/comment,cut/1/name,cut/1/object,cut/1/type,cut/1/minimum,cut/1/maximum,cut/1/data,cut/1/comment,cut/2/name,cut/2/object,cut/2/type,cut/2/minimum,cut/2/maximum,cut/2/data,cut/2/comment,cut/3/name,cut/3/object,cut/3/type,cut/3/minimum,cut/3/maximum,cut/3/data,cut/4/name,cut/4/object,cut/4/type,cut/4/minimum,cut/4/maximum,cut/4/data,object_requirement/0/name,object_requirement/0/type,object_requirement/0/comparison_operator,object_requirement/0/threshold,object_requirement/0/bx_offset,object_requirement/1/name,object_requirement/1/type,object_requirement/1/comparison_operator,object_requirement/1/threshold,object_requirement/1/bx_offset,cut/5/name,cut/5/object,cut/5/type,cut/5/minimum,cut/5/maximum,cut/5/data,object_requirement/2/name,object_requirement/2/type,object_requirement/2/comparison_operator,object_requirement/2/threshold,object_requirement/2/bx_offset,object_requirement/3/name,object_requirement/3/type,object_requirement/3/comparison_operator,object_requirement/3/threshold,object_requirement/3/bx_offset,cut/3/comment,external_requirement/2/name,external_requirement/2/bx_offset,external_requirement/3/name,external_requirement/3/bx_offset,external_requirement/4/name,external_requirement/4/bx_offset,object_requirement/4/name,object_requirement/4/type,object_requirement/4/comparison_operator,object_requirement/4/threshold,object_requirement/4/bx_offset
L1_ETMHF90_HTT60er,ETMHF90 AND HTT60,367,0,367,https://its.cern.ch/jira/browse/CMSLITDPG-134 https://its.cern.ch/jira/browse/CMSHLT-1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETMHF90,ETMHF,.ge.,+9.0000000000000000E+01,0,HTT60,HTT,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,"ETMHF90 AND (comb{JET30,JET30,JET30} OR comb{JET45,JET45} OR JET90)",362,0,362,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET30,JET,.ge.,+3.0000000000000000E+01,0,ETMHF90,ETMHF,.ge.,+9.0000000000000000E+01,0,,,,,,,JET90,JET,.ge.,+9.0000000000000000E+01,0,JET45,JET,.ge.,+4.5000000000000000E+01,0,,,,,,,,,,,,
L1_ETT100_BptxAND,ETT100 AND EXT_ZeroBias_BPTX_AND_VME,457,0,457,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT100,ETT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT110_BptxAND,ETT110 AND EXT_ZeroBias_BPTX_AND_VME,458,0,458,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT110,ETT,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT40_BptxAND,ETT40 AND EXT_ZeroBias_BPTX_AND_VME,448,0,448,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT40,ETT,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT50_BptxAND,ETT50 AND EXT_ZeroBias_BPTX_AND_VME,449,0,449,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT50,ETT,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT60_BptxAND,ETT60 AND EXT_ZeroBias_BPTX_AND_VME,450,0,450,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT60,ETT,.ge.,+6.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT70_BptxAND,ETT70 AND EXT_ZeroBias_BPTX_AND_VME,451,0,451,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT70,ETT,.ge.,+7.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT75_BptxAND,ETT75 AND EXT_ZeroBias_BPTX_AND_VME,452,0,452,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT75,ETT,.ge.,+7.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT80_BptxAND,ETT80 AND EXT_ZeroBias_BPTX_AND_VME,453,0,453,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT80,ETT,.ge.,+8.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT85_BptxAND,ETT85 AND EXT_ZeroBias_BPTX_AND_VME,454,0,454,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT85,ETT,.ge.,+8.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT90_BptxAND,ETT90 AND EXT_ZeroBias_BPTX_AND_VME,455,0,455,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT90,ETT,.ge.,+9.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_ETT95_BptxAND,ETT95 AND EXT_ZeroBias_BPTX_AND_VME,456,0,456,https://its.cern.ch/jira/browse/CMSLITDPG-86,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETT95,ETT,.ge.,+9.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_FirstBunchAfterTrain,EXT_ZeroBias_BPTX_AND_VME-2 AND EXT_ZeroBias_BPTX_AND_VME-1 AND ( NOT EXT_BPTX_OR_VME) AND ( NOT EXT_BPTX_OR_VME+1) AND ( NOT EXT_BPTX_OR_VME+2),417,0,417,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME-1,-1,EXT_ZeroBias_BPTX_AND_VME-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXT_BPTX_OR_VME,0,EXT_BPTX_OR_VME+2,2,EXT_BPTX_OR_VME+1,1,,,,,
L1_FirstBunchInTrain,( NOT EXT_BPTX_OR_VME-2) AND ( NOT EXT_BPTX_OR_VME-1) AND EXT_ZeroBias_BPTX_AND_VME AND EXT_ZeroBias_BPTX_AND_VME+1 AND EXT_ZeroBias_BPTX_AND_VME+2,416,0,416,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,EXT_ZeroBias_BPTX_AND_VME+2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXT_ZeroBias_BPTX_AND_VME+1,1,EXT_BPTX_OR_VME-1,-1,EXT_BPTX_OR_VME-2,-2,,,,,
L1_FirstCollisionInOrbit,EXT_BPTX_FirstCollidingBunch_VME,484,0,484,BRIL: bit19 ref: https://twiki.cern.ch/twiki/bin/view/CMS/AndreyPozdnyakovBPTXCableNames,EXT_BPTX_FirstCollidingBunch_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_FirstCollisionInTrain,EXT_BPTX_FirstCollisionInTrain_VME,488,0,488,BRIL: bit23 ref: https://twiki.cern.ch/twiki/bin/view/CMS/AndreyPozdnyakovBPTXCableNames,EXT_BPTX_FirstCollisionInTrain_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT120er,HTT120,168,0,168,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT120,HTT,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT160er,HTT160,169,0,169,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT160,HTT,.ge.,+1.6000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT200er,HTT200,170,0,170,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT200,HTT,.ge.,+2.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT220er,HTT220,171,0,171,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT220,HTT,.ge.,+2.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT240er,HTT240,172,0,172,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT240,HTT,.ge.,+2.4000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT255er,HTT255,173,0,173,75 Hz https://its.cern.ch/jira/browse/CMSLITDPG-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT255,HTT,.ge.,+2.5500000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT270er,HTT270,174,0,174,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT270,HTT,.ge.,+2.7000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT280er,HTT280,175,0,175,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT280,HTT,.ge.,+2.8000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT280er_QuadJet_70_55_40_35_er2p5,"HTT280 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET40[JET-ETA_RESTR],JET35[JET-ETA_RESTR]}",244,0,244,Top - hadronic: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET40,JET,.ge.,+4.0000000000000000E+01,0,JET35,JET,.ge.,+3.5000000000000000E+01,0,,,,,,,HTT280,HTT,.ge.,+2.8000000000000000E+02,0,JET70,JET,.ge.,+7.0000000000000000E+01,0,,,,,,,,JET55,JET,.ge.,+5.5000000000000000E+01,0
L1_HTT300er,HTT300,176,0,176,slim: * eta-restricted is the default for 2017 etaMax = 26 (jet eta .lt. 2.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT300,HTT,.ge.,+3.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT300er_QuadJet_70_55_40_35_er2p5,"HTT300 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET40[JET-ETA_RESTR],JET35[JET-ETA_RESTR]}",245,0,245,Top - hadronic: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET35,JET,.ge.,+3.5000000000000000E+01,0,JET40,JET,.ge.,+4.0000000000000000E+01,0,,,,,,,HTT300,HTT,.ge.,+3.0000000000000000E+02,0,JET55,JET,.ge.,+5.5000000000000000E+01,0,,,,,,,,JET70,JET,.ge.,+7.0000000000000000E+01,0
L1_HTT320er,HTT320,177,0,177,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT320,HTT,.ge.,+3.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT320er_QuadJet_70_55_40_40_er2p4,"HTT320 AND comb{JET70[JET-ETA_2p4],JET55[JET-ETA_2p4],JET40[JET-ETA_2p4],JET40[JET-ETA_2p4]}",246,0,246,https://its.cern.ch/jira/browse/CMSLITDPG-159,,,,,JET-ETA_2p4,JET,ETA,-2.3924999999999996E+00,+2.3924999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET40,JET,.ge.,+4.0000000000000000E+01,0,JET70,JET,.ge.,+7.0000000000000000E+01,0,,,,,,,JET55,JET,.ge.,+5.5000000000000000E+01,0,HTT320,HTT,.ge.,+3.2000000000000000E+02,0,,,,,,,,,,,,
L1_HTT320er_QuadJet_70_55_40_40_er2p5,"HTT320 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET40[JET-ETA_RESTR],JET40[JET-ETA_RESTR]}",247,0,247,https://its.cern.ch/jira/browse/CMSLITDPG-159,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET40,JET,.ge.,+4.0000000000000000E+01,0,JET70,JET,.ge.,+7.0000000000000000E+01,0,,,,,,,JET55,JET,.ge.,+5.5000000000000000E+01,0,HTT320,HTT,.ge.,+3.2000000000000000E+02,0,,,,,,,,,,,,
L1_HTT320er_QuadJet_70_55_45_45_er2p5,"HTT320 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET45[JET-ETA_RESTR],JET45[JET-ETA_RESTR]}",249,0,249,https://its.cern.ch/jira/browse/CMSLITDPG-269,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET45,JET,.ge.,+4.5000000000000000E+01,0,JET70,JET,.ge.,+7.0000000000000000E+01,0,,,,,,,JET55,JET,.ge.,+5.5000000000000000E+01,0,HTT320,HTT,.ge.,+3.2000000000000000E+02,0,,,,,,,,,,,,
L1_HTT340er,HTT340,178,0,178,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT340,HTT,.ge.,+3.4000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT340er_QuadJet_70_55_40_40_er2p5,"HTT340 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET40[JET-ETA_RESTR],JET40[JET-ETA_RESTR]}",248,0,248,https://its.cern.ch/jira/browse/CMSLITDPG-159,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT340,HTT,.ge.,+3.4000000000000000E+02,0,JET40,JET,.ge.,+4.0000000000000000E+01,0,,,,,,,JET70,JET,.ge.,+7.0000000000000000E+01,0,JET55,JET,.ge.,+5.5000000000000000E+01,0,,,,,,,,,,,,
L1_HTT340er_QuadJet_70_55_45_45_er2p5,"HTT340 AND comb{JET70[JET-ETA_RESTR],JET55[JET-ETA_RESTR],JET45[JET-ETA_RESTR],JET45[JET-ETA_RESTR]}",250,0,250,https://its.cern.ch/jira/browse/CMSLITDPG-269,,,,,JET-ETA_RESTR,JET,ETA,-2.5229999999999997E+00,+2.5229999999999997E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT340,HTT,.ge.,+3.4000000000000000E+02,0,JET70,JET,.ge.,+7.0000000000000000E+01,0,,,,,,,JET55,JET,.ge.,+5.5000000000000000E+01,0,JET45,JET,.ge.,+4.5000000000000000E+01,0,,,,,,,,,,,,
L1_HTT380er,HTT380,179,0,179,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT380,HTT,.ge.,+3.8000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT400er,HTT400,180,0,180,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT400,HTT,.ge.,+4.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT450er,HTT450,181,0,181,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT450,HTT,.ge.,+4.5000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_HTT500er,HTT500,182,0,182,Susy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTT500,HTT,.ge.,+5.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoEG33_Mt40,"mass_trv{EG33[EG-ISO_0xA],ETM10}[MASS_WMass]",97,0,97,https://its.cern.ch/jira/browse/CMSLITDPG-59,,,,,MASS_WMass,,MASS,+4.0000000000000000E+01,+1.5198200000000000E+05,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,ETM10,ETM,.ge.,+1.0000000000000000E+01,0,EG33,EG,.ge.,+3.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoEG33_Mt44,"mass_trv{EG33[EG-ISO_0xA],ETM10}[MASS_Wmass3]",98,0,98,https://its.cern.ch/jira/browse/CMSLITDPG-59,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,MASS_Wmass3,,MASS,+4.4000000000000000E+01,+1.5198200000000000E+05,,,,,,,,,,,,,,,,,,,,,,ETM10,ETM,.ge.,+1.0000000000000000E+01,0,EG33,EG,.ge.,+3.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoEG33_Mt48,"mass_trv{EG33[EG-ISO_0xA],ETM10}[MASS_Wmass5]",99,0,99,https://its.cern.ch/jira/browse/CMSLITDPG-59,,,,,MASS_Wmass5,,MASS,+4.8000000000000000E+01,+1.5198200000000000E+05,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,ETM10,ETM,.ge.,+1.0000000000000000E+01,0,EG33,EG,.ge.,+3.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF100,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF100",266,0,266,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF100,ETMHF,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF110,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF110",267,0,267,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF110,ETMHF,.ge.,+1.1000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF120,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF120",268,0,268,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,ETMHF120,ETMHF,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsoTau40er_ETMHF90,"TAU40[TAU-ETA_2p13,TAU-ISO_0xE] AND ETMHF90",265,0,265,tau + MET: https://its.cern.ch/jira/browse/CMSLITDPG-48,,,,,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,ETMHF90,ETMHF,.ge.,+9.0000000000000000E+01,0,TAU40,TAU,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_IsolatedBunch,( NOT EXT_BPTX_OR_VME-2) AND ( NOT EXT_BPTX_OR_VME-1) AND EXT_ZeroBias_BPTX_AND_VME AND ( NOT EXT_BPTX_OR_VME+1) AND ( NOT EXT_BPTX_OR_VME+2),415,0,415,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,EXT_BPTX_OR_VME-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXT_BPTX_OR_VME+2,2,EXT_BPTX_OR_VME+1,1,EXT_BPTX_OR_VME-2,-2,,,,,
L1_LastCollisionInTrain,EXT_BPTX_LastCollisionInTrain_VME,487,0,487,BRIL: bit22 ref: https://twiki.cern.ch/twiki/bin/view/CMS/AndreyPozdnyakovBPTXCableNames,EXT_BPTX_LastCollisionInTrain_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,"dist{EG22[EG-ISO_0xC,EG-ETA_2p13],TAU26[TAU-ISO_0xE,TAU-ETA_2p13]}[DR_MIN_0p3]",294,0,294,https://its.cern.ch/jira/browse/CMSLITDPG-100,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,EG22,EG,.ge.,+2.2000000000000000E+01,0,TAU26,TAU,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_HTT100er,"EG24[EG-ETA_2p13,EG-ISO_0xC] AND HTT100",229,0,229,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG24,EG,.ge.,+2.4000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,"dist{EG24[EG-ISO_0xC,EG-ETA_2p13],TAU27[TAU-ISO_0xE,TAU-ETA_2p13]}[DR_MIN_0p3]",295,0,295,https://its.cern.ch/jira/browse/CMSLITDPG-150,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,TAU-ISO_0xE,TAU,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,2,3",,TAU-ETA_2p13,TAU,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,TAU27,TAU,.ge.,+2.7000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_Jet26er2p7_dR_Min0p3,"dist{EG24[EG-ETA_2p13,EG-ISO_0xC],JET26[JET-ETA_2p7]}[DR_MIN_0p3]",225,0,225,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84 https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,DR_MIN_0p3,,DR,+2.9999999999999999E-01,+1.1800000000000001E+01,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,JET26,JET,.ge.,+2.6000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG24er2p1_TripleJet_26er2p7_26_26er2p7,"EG24[EG-ETA_2p13,EG-ISO_0xC] AND comb{JET26,JET26[JET-ETA_2p7],JET26[JET-ETA_2p7]}",232,0,232,Top: https://indico.cern.ch/event/624718/contributions/2522421/attachments/1430539/2197252/new_seeds_top_20March.pdf https://its.cern.ch/jira/browse/CMSLITDPG-281,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,JET26,JET,.ge.,+2.6000000000000000E+01,0,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_LooseIsoEG26er2p1_HTT100er,"EG26[EG-ETA_2p13,EG-ISO_0xC] AND HTT100",230,0,230,Top: https://its.cern.ch/jira/browse/CMSLITDPG-84,,,,,EG-ISO_0xC,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"2,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,HTT100,HTT,.ge.,+1.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
